_Sr No.,World Ranking,Germany Ranking,_University Name,University Name,Course Type,City,Course Name,Course Germany Ranking,Teaching language,_language Req.,_Admission without IELTS/TOEFL,Required German Grade,GRE,Tution Fee (Per semester),Beginning Semester,Application DeadLine for winter,Application DeadLine for Summer,Duration,Go to course website,Submit application to,Logo URL,Responsible Person,_Daad SIte,Updated on,State,Comment,,
629,1216,67,University of Passau,https://howtoabroad.com/university-of-passau/,Master,Passau,Master of Science in International Economics and Business,60 (For Economics),English,NA,YES,NA,NA,None,Winter,30-Jun,,4 semesters,https://www.uni-passau.de/en/msc-ieb/,http://www.uni-passau.de/en/apply/?pk_campaign=DAADIPG,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3971/,11-May,,,,
987,1216,67,University of Passau,https://howtoabroad.com/university-of-passau/,Bachelor,Passau,Bachelor of Arts in Governance and Public Policy,,German,,,,,None,Winter,30-Jun,,6 semesters,https://www.uni-passau.de/en/ba-govern/,https://www.uni-passau.de/en/apply/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6285/,11-May,,,,
1202,1216,67,University of Passau,https://howtoabroad.com/university-of-passau/,Master,Passau,Master of Arts in European Studies,,"English, German",,,,,None,"Winter, Summer",30-Jun,31-Jan,4 semesters,https://www.uni-passau.de/en/ma-eurstudies/,https://www.uni-passau.de/en/apply/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3644/,11-May,,,,
1204,1216,67,University of Passau,https://howtoabroad.com/university-of-passau/,Master,Passau,Master of Arts in International Cultural and Business Studies,40 (For International Business),"English, German",,,,,None,"Winter, Summer",30-Jun,31-Jan,4 semesters,https://www.uni-passau.de/en/ma-icbs/,https://www.uni-passau.de/en/apply/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4017/,11-May,,,,
1211,1216,67,University of Passau,https://howtoabroad.com/university-of-passau/,Master,Passau,Master of Laws in German and Russian Law,45 (For Law),"English, Russian",,,,,None,Winter,15-Jul,,4 semesters,https://www.uni-passau.de/en/llm-gerruslaw/,https://www.uni-passau.de/en/apply/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5369/,11-May,,,,
1333,1216,67,University of Passau,https://howtoabroad.com/university-of-passau/,Bachelor,Passau,Bachelor of Arts in European Studies / Bachelor of Arts in European Studies (Major),,"English, German",,,,,None,"Winter, Summer",30-Jun,15-Jan,6 semesters,https://www.uni-passau.de/en/ba-eurstudies/,https://www.uni-passau.de/en/apply/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3642/,11-May,,,,
1335,1216,67,University of Passau,https://howtoabroad.com/university-of-passau/,Bachelor,Passau,Bachelor of Arts in International Cultural and Business Studies,40 (For International Business),"English, German",,,,,None,Winter,30-Jun,,6 semesters,"https://www.uni-passau.de/en/ba-icbs/#:~:text=About%20the%20programme&text=The%20interdisciplinary%20B.A.%20International%20Cultural,builds%20on%20this%20bachelor's%20degree.",https://www.uni-passau.de/en/apply/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3643/,11-May,,,,
1408,1216,67,University of Passau,https://howtoabroad.com/university-of-passau/,Bachelor,Passau,Business administration and Economics,60 (For Economics),German,,,,,None,Winter,30-Jun,,6 semesters,https://www.uni-passau.de/en/bsc-busecon/,https://www.uni-passau.de/en/apply/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7076/,11-May,,,,
1418,1216,67,University of Passau,https://howtoabroad.com/university-of-passau/,Master,Passau,Governance and Public policy,,German,,,,,None,"Winter, Summer",30-Jun,31-Jan,4 semesters,https://www.uni-passau.de/en/ma-govern/,https://www.uni-passau.de/en/apply/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6298/,11-May,,,,
1421,1216,67,University of Passau,https://howtoabroad.com/university-of-passau/,Master,Passau,Master of Science in Computer Science,51 ( computer science ),English,,,,,None,"Winter, Summer",31-May,15-Dec,4 semesters,https://www.uni-passau.de/en/msc-computer-science/,https://www.uni-passau.de/en/apply/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4455/,11-May,,,,
17,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,Anglophone Modernities in Literature and Culture,NA,English,IELTS 6.5/TOEFL(iBT 95)/Others,YES,,NA,None,"Winter, Summer",15-Aug,15-Feb,4 semesters,https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/anglophone-modernities-in-literature-and-culture-master,,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4325/,11-May,,,,
32,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,Astrophysics,10 (For Astrophysics),English,,,,NA,None,"Winter, Summer",15-Aug,15-Feb,4 semesters,https://www.uni-potsdam.de/en/mnfakul/study-and-teaching/master/astrophysics,,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4693/,11-May,,,,
51,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,Bioinformatics,46 (For Bioinformatics),English,,,,NA,None,Winter,15-Aug,,4 semesters,https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/bioinformatics,https://my.uni-assist.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5373/,11-May,,,,
92,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,"Cognitive Systems: Language, Learning, and Reasoning",21 (For Cognitive Science),English,IELTS 7/TOEFL(iBT 95)/Others,YES,,NA,None,Winter,1-Jun,,4 semesters,https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/cognitive-systems,https://www.uni-assist.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6262/,11-May,,,,
130,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,Data Science,39 (For Data Science),English,,,,,None,Winter,1-Jun,,4 semesters,https://www.uni-potsdam.de/de/studium/studienangebot/masterstudium/master-a-z/data-science-master,https://www.uni-potsdam.de/de/studium/zugang/bewerbung-master/konsekutiv.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,,11-May,,,,
161,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,Economic Policy and Quantitative Methods (EPQM),,English,,,,NA,None,Winter,1-Jun,,4 semesters,https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/economic-policy-master,https://www.uni-potsdam.de/en/studium/application-enrollment/application-master,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7014/,11-May,,,,
373,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,International Master's / PhD Programme in Clinical Exercise Science (CES),24 (For Sports / Exercise science),English,IELTS  6.0/ TOEFL(IBT 95 /PBT/CBT)/OTHERS,YES,NA,NA,None,Winter,15-Aug,,4 semesters,https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/clinical-exercise-science-master,https://www.uni-assist.de/en/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6099/,11-May,,,,
397,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,International MSc Programme for Experimental and Clinical Linguistics (IECL),3 (For Linguistics),English,IELTS 7/TOEFL(iBT 95)/Others,YES,,NA,None,Winter,15-Aug,,4 semesters,https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/iecl,,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4170/,11-May,,,,
413,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,Jewish Theology,34 (For Theology / Divinity / Religious studies),English,,,,NA,None,"Winter, Summer",15-Aug,15-Feb,4 semesters,https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/jewish-theology-master,https://www.uni-assist.de/en/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5304/,11-May,,,,
422,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,Linguistics: Empirical and Theoretical Foundations,3 (For Linguistics),English,,,,,None,Winter,15-Aug,,4 semesters,https://www.uni-potsdam.de/de/studium/studienangebot/masterstudium/master-a-z/linguistics-master,https://www.uni-potsdam.de/de/studium/zugang/bewerbung-master/konsekutiv,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7033/,11-May,,,,
487,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,Master in Toxicology,50 (For Biology),English,,,,,None,Winter,1-Jun,,4 semesters,https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/toxicology,https://www.uni-potsdam.de/en/studium/application-enrollment/application-master,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4697/,11-May,,,,
557,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,Master of Public Management (MPM),11 (For Public Policy / Administration),English,,,,,"€6,700",Winter,31-Mar,,2 semesters,https://www.uni-potsdam.de/de/studium/studienangebot/masterstudium/master-a-z/master-of-public-management-master-weiterbildend,https://www.uni-potsdam.de/de/studium/zugang/bewerbung-master,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4186/,11-May,,,,
563,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,"Master of Science Ecology, Evolution, and Conservation (EEC)","23 (For Evolutionary Biology), 19 (For Ecology)",English,,,,,None,"Winter, Summer",15-Aug,15-Feb,4 semesters,https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/ecology-evolution-and-conservation,https://www.uni-potsdam.de/en/studium/application-enrollment/application-master/consecutive.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5665/,11-May,,,,
600,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,Master of Science in Digital Health,,English,IELTS 7.0/ TOEFL(IBT 95 /PBT/CBT)/OTHERS,YES,NA,NA,None,Winter,1-Jun,,4 semesters,https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/digital-health-master,http://www.uni-potsdam.de/en/studium/application-enrollment/application-master/consecutive.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5252/,11-May,,,,
811,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,MSc Cognitive Science - Embodied Cognition,21 (For Cognitive Science),English,NA,YES,NA,NA,None,Winter,1-Jun,,4 semesters,https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/cognitive-science,https://www.uni-potsdam.de/en/studium/application-enrollment/application-master,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4696/,11-May,,,,
833,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,"MSc Remote Sensing, geoInformation, and Visualisation (RSIV)",13 (For Remote Sensing),English,,,,,None,Winter,15-Aug,,4 semesters,https://www.uni-potsdam.de/de/studium/studienangebot/masterstudium/master-a-z/remote-sensing,https://www.uni-potsdam.de/de/studium/zugang/bewerbung-master/konsekutiv.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4855/,11-May,,,,
841,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,National and International Administration and Policy with Fast-Track Doctoral Stream (MANIA),"50 (For Biology), ",English,,,,NA,None,"Winter, Summer",1-Jun,1-Dec,4 semesters,https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/mania,,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5376/,11-May,,,,
1018,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Bachelor,Potsdam,Biochemistry and Molecular Biology,"49 (For Biochemistry), 53 (For Molecular Biology)",English,IELTS 5.0/ TOEFL(IBT 75 /PBT /CBT)/OTHERS,YES,NA,NA,None,"Winter, Summer",1-Jun,1-Dec,4 semesters,https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/biochemistry-and-molecular-biology-master,https://my.uni-assist.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4338/,11-May,,,,
1289,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Master,Potsdam,International War Studies,,English,,,,,None,Winter,15-Jul,,4 semesters,https://www.uni-potsdam.de/de/studium/studienangebot/masterstudium/master-a-z/war-studies,https://hub.ucd.ie/usis/%21W_HU_MENU.P_PUBLISH?p_tag=PROG&MAJR=Z258,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5365/,11-May,,,,
1327,481,40,University of Potsdam,https://howtoabroad.com/university-of-potsdam/,Bachelor,Potsdam,Applied Cultural and Translation Studies (German-Polish),,"German,Other teaching language",,,,,None,Winter,15-Jul,,6 semesters,https://www.uni-potsdam.de/de/studium/studienangebot/bachelor/ein-fach-bachelor/angewandte-kultur-und-translationsstudien-dt-pl,https://www.uni-potsdam.de/de/studium/zugang/bewerbung-bachelor,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7016/,11-May,,,,
